Name,Power,Engine,Power_to_Weight_Ratio
Maruti Alto LX,46.3,796.0,0.05816582914572864
Maruti Wagon R LXI BSIII,64.0,1061.0,0.060320452403393024
Land Rover Range Rover 2.2L Prestige,187.7,2179.0,0.08614043139054611
Hyundai Verna 1.6 SX VTVT,121.3,1591.0,0.07624135763670647
BMW 5 Series 525d Sedan,218.0,2993.0,0.07283661877714667
Jaguar XF Diesel,270.9,2993.0,0.09051119278316071
Skoda Superb Elegance 1.8 TSI AT,157.75,1798.0,0.08773637374860957
Audi Q3 35 TDI Quattro Premium,174.33,1968.0,0.08858231707317074
Land Rover Range Rover 2.2L Pure,187.7,2179.0,0.08614043139054611
Mercedes-Benz New C-Class 220 CDI AT,170.0,2143.0,0.07932804479701354
Mahindra Scorpio S10 4WD,120.0,2179.0,0.05507113354749885
BMW 3 Series Luxury Line,190.0,1995.0,0.09523809523809523
Honda BR-V i-VTEC S MT,117.3,1497.0,0.0783567134268537
Volvo S80 2006-2013 D5,215.0,2400.0,0.08958333333333333
Hyundai Accent GLE,94.0,1495.0,0.06287625418060201
Hyundai i20 Active SX Petrol,81.86,1197.0,0.0683876357560568
Mercedes-Benz GLC 43 AMG Coupe,367.0,2996.0,0.12249666221628838
Hyundai EON Magna Plus,55.2,814.0,0.06781326781326781
Hyundai Grand i10 SportZ Edition,81.86,1197.0,0.0683876357560568
Honda City 1.5 EXI S,100.0,1493.0,0.06697923643670463
Volkswagen Polo Petrol Trendline 1.2L,73.9,1198.0,0.06168614357262104
Audi A6 35 TFSI Matrix,187.74,1798.0,0.10441601779755284
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,121.3,1591.0,0.07624135763670647
Mercedes-Benz New C-Class C 200 CGI Avantgarde,186.0,1796.0,0.10356347438752785
Mini Cooper Convertible S,189.08,1998.0,0.09463463463463465
Toyota Etios VD,67.04,1364.0,0.04914956011730206
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Maruti Baleno Alpha Automatic,83.1,1197.0,0.06942355889724311
Skoda Laura Ambiente 2.0 TDI CR AT,138.1,1968.0,0.07017276422764228
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Renault Captur 1.5 Diesel RXL,108.45,1461.0,0.0742299794661191
BMW 5 Series 2003-2012 GT 530d LE,258.0,2993.0,0.08620113598396258
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Volvo V40 D3,150.0,1984.0,0.07560483870967742
Maruti Wagon R LXI BSII,67.1,998.0,0.06723446893787574
Honda City ZX GXi,78.0,1497.0,0.052104208416833664
Chevrolet Enjoy 1.4 LS 8,98.79,1399.0,0.07061472480343102
Mahindra Bolero ZLX,62.1,2523.0,0.02461355529131986
Hyundai EON D Lite,55.2,814.0,0.06781326781326781
Hyundai Creta 1.6 SX Plus Petrol Automatic,121.3,1591.0,0.07624135763670647
Volkswagen Vento 1.6 Comfortline,103.5,1598.0,0.06476846057571965
Honda Civic 2006-2010 1.8 S AT,130.0,1799.0,0.07226236798221233
Tata Indica Vista Quadrajet LS,74.0,1248.0,0.05929487179487179
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Hyundai i20 1.2 Asta Option,81.83,1197.0,0.06836257309941521
Audi Q5 30 TDI quattro Premium Plus,174.3,1968.0,0.08856707317073172
Maruti Ritz VXi,85.8,1197.0,0.07167919799498747
Mitsubishi Cedia Sports,114.0,1999.0,0.057028514257128564
Toyota Innova 2.5 V Diesel 7-seater,102.0,2494.0,0.0408981555733761
Maruti Celerio LDi,47.0,793.0,0.05926860025220681
Maruti S-Cross Delta DDiS 200 SH,88.5,1248.0,0.07091346153846154
Audi Q3 35 TDI Quattro Premium Plus,181.0,1968.0,0.09197154471544715
BMW 3 Series Luxury Line,190.0,1995.0,0.09523809523809523
Audi Q7 4.2 TDI Quattro Technology,335.2,4134.0,0.08108369617803579
Hyundai i20 2015-2017 Asta 1.2,81.83,1197.0,0.06836257309941521
Renault Duster 110PS Diesel RxL,108.45,1461.0,0.0742299794661191
Hyundai Xcent 1.1 CRDi S Celebration Edition,71.0,1120.0,0.06339285714285714
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Volkswagen Polo Petrol Trendline 1.2L,73.9,1198.0,0.06168614357262104
Hyundai Grand i10 CRDi Magna,70.0,1120.0,0.0625
Tata Manza Aqua Quadrajet BS IV,88.8,1248.0,0.07115384615384615
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Hyundai Santro Xing GLS,62.1,1086.0,0.057182320441988954
Toyota Innova 2.5 VX (Diesel) 7 Seater,100.0,2494.0,0.040096230954290296
Maruti Ciaz 1.3 S,88.5,1248.0,0.07091346153846154
Toyota Fortuner 4x4 MT TRD Sportivo,169.0,2982.0,0.05667337357478203
Mercedes-Benz E-Class E 220 d,191.34,1950.0,0.09812307692307692
Mercedes-Benz New C-Class 220 CDI MT,170.0,2148.0,0.07914338919925512
Skoda Yeti Ambition 4X2,108.49,1968.0,0.0551270325203252
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Ford Figo 2015-2019 1.2P Titanium MT,86.8,1196.0,0.0725752508361204
Skoda Octavia Ambition 1.4 TSI MT,138.02,1395.0,0.09893906810035843
Renault Duster 85PS Diesel RxL Option,83.8,1461.0,0.05735797399041752
Land Rover Range Rover Evoque 2.0 TD4 Pure,177.0,1999.0,0.08854427213606804
Ford Figo Diesel EXI,68.0,1399.0,0.04860614724803431
Ford Endeavour Hurricane Limited Edition,156.0,2953.0,0.05282763291567897
Toyota Fortuner 4x4 MT,168.5,2982.0,0.05650570087189805
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Ritz VDi,73.94,1248.0,0.05924679487179487
Nissan Micra Diesel XV Premium,63.1,1461.0,0.0431895961670089
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
BMW 5 Series 2003-2012 523i,150.0,2497.0,0.060072086503804564
Mercedes-Benz GLS 350d 4MATIC,258.0,2987.0,0.08637428858386341
Honda CR-V 2.4L 4WD AT,187.4,2354.0,0.07960917587085811
Hyundai Creta 1.6 CRDi AT SX Plus,126.2,1582.0,0.0797724399494311
Hyundai i10 Era,68.05,1086.0,0.06266114180478821
Mercedes-Benz A Class A200 CDI Sport,136.0,2143.0,0.06346243583761083
Maruti Ertiga VXI,93.7,1373.0,0.06824471959213402
Skoda Octavia Classic 1.9 TDI MT,66.0,1896.0,0.03481012658227848
Honda Amaze VX i-Vtech,86.7,1198.0,0.07237061769616027
Maruti Zen LXi BSII,60.0,993.0,0.06042296072507553
Maruti SX4 ZXI MT BSIV,103.3,1586.0,0.06513240857503153
Honda Brio VX AT,86.8,1198.0,0.07245409015025041
Maruti Wagon R VXI,67.1,998.0,0.06723446893787574
Toyota Camry A/T,164.7,2362.0,0.06972904318374258
Chevrolet Beat LS,79.4,1199.0,0.06622185154295246
Toyota Fortuner 4x4 AT,168.5,2982.0,0.05650570087189805
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Maruti Swift Vdi BSIII,75.0,1248.0,0.06009615384615385
Mercedes-Benz S Class 2005 2013 S 350 CDI,282.0,2987.0,0.09440910612654838
Honda Mobilio S i VTEC,117.3,1497.0,0.0783567134268537
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Mahindra XUV500 AT W8 FWD,140.0,2179.0,0.06424965580541533
Skoda Fabia 1.6 MPI Elegance,105.0,1598.0,0.06570713391739674
Hyundai Santro Xing GLS,62.1,1086.0,0.057182320441988954
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,121.3,1591.0,0.07624135763670647
Mahindra Scorpio 1.99 S8,120.0,1997.0,0.06009013520280421
Skoda Rapid 1.6 TDI Ambition,103.5,1598.0,0.06476846057571965
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
BMW X5 xDrive 30d,245.0,2993.0,0.08185766789174741
Toyota Etios G,88.73,1496.0,0.05931149732620321
Maruti Wagon R LXI,67.04,998.0,0.06717434869739479
Hyundai Creta 1.6 SX,121.3,1591.0,0.07624135763670647
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
Land Rover Range Rover HSE Dynamic,187.7,2179.0,0.08614043139054611
Chevrolet Beat LT,76.8,1199.0,0.0640533778148457
Tata Nano Twist XT,37.5,624.0,0.06009615384615385
Audi A6 2011-2015 35 TDI Technology,174.33,1968.0,0.08858231707317074
Mercedes-Benz E-Class 280 CDI,198.5,2987.0,0.06645463675929025
Maruti Swift VXI,81.8,1197.0,0.0683375104427736
Fiat Linea T Jet,112.0,1368.0,0.08187134502923976
Maruti Swift VXI Optional,81.8,1197.0,0.0683375104427736
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Ertiga ZXI,93.7,1373.0,0.06824471959213402
BMW 3 Series 320i Sedan,154.0,1995.0,0.07719298245614035
Maruti Ertiga VXI,93.7,1373.0,0.06824471959213402
Honda City 1.5 V AT,118.0,1497.0,0.0788243152972612
Hyundai Santa Fe 4X4,194.3,2199.0,0.08835834470213734
Tata Indigo LS,70.0,1405.0,0.0498220640569395
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,204.0,2497.0,0.0816980376451742
Maruti Swift Dzire LDi,73.9,1248.0,0.059214743589743594
Ford Fiesta Classic 1.4 Duratorq CLXI,67.0,1399.0,0.04789135096497498
Honda City i VTEC CVT VX,117.3,1497.0,0.0783567134268537
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Honda Amaze VX O i VTEC,86.7,1198.0,0.07237061769616027
Hyundai i20 Asta 1.4 CRDi,88.73,1396.0,0.06356017191977077
Chevrolet Enjoy TCDi LTZ 7 Seater,73.8,1248.0,0.05913461538461538
Mercedes-Benz New C-Class Progressive C 200,181.43,1950.0,0.09304102564102565
Maruti SX4 ZXI AT Leather,103.2,1586.0,0.06506935687263557
Toyota Innova 2.5 VX (Diesel) 7 Seater,100.0,2494.0,0.040096230954290296
BMW 5 Series 2003-2012 520d,177.0,1995.0,0.0887218045112782
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
BMW X1 sDrive 20d xLine,190.0,1995.0,0.09523809523809523
Honda City ZX GXi,78.0,1497.0,0.052104208416833664
Maruti Ciaz RS ZDi Plus SHVS,88.5,1248.0,0.07091346153846154
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
Mahindra XUV500 W6 2WD,140.0,2179.0,0.06424965580541533
Honda Civic 2006-2010 1.8 S MT,130.0,1799.0,0.07226236798221233
Maruti Ertiga ZDI,88.5,1248.0,0.07091346153846154
Toyota Etios Liva GD,67.04,1364.0,0.04914956011730206
Audi TT 2.0 TFSI,207.8,1984.0,0.10473790322580646
Skoda Rapid 1.5 TDI Style,108.4,1498.0,0.07236315086782377
Volkswagen Polo 1.5 TDI Highline,88.8,1498.0,0.05927903871829105
Skoda Laura 1.9 TDI AT Elegance,105.0,1896.0,0.055379746835443035
Mahindra Renault Logan 1.5 DLE Diesel,65.0,1461.0,0.044490075290896644
Toyota Innova Crysta 2.8 GX AT,171.5,2755.0,0.062250453720508164
BMW 3 Series 320d Luxury Line,184.0,1995.0,0.09223057644110276
Honda Jazz 1.5 S i DTEC,98.6,1498.0,0.06582109479305741
Honda Amaze VX i-DTEC,98.6,1498.0,0.06582109479305741
Jaguar XF 2.2 Litre Luxury,187.7,2179.0,0.08614043139054611
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Jeep Compass 2.0 Limited,170.0,1956.0,0.0869120654396728
Toyota Corolla Altis 1.8 Sport,132.0,1794.0,0.07357859531772576
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Maruti Swift ZXI,85.8,1197.0,0.07167919799498747
Hyundai Verna 1.6 SX CRDI (O) AT,126.32,1582.0,0.07984829329962073
Mahindra Bolero ZLX,62.1,2523.0,0.02461355529131986
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Audi A6 2011-2015 2.0 TDI Premium Plus,174.33,1968.0,0.08858231707317074
Ford Ikon 1.3 LXi NXt,70.0,1299.0,0.05388760585065435
Volkswagen Polo 1.5 TDI Highline,88.0,1498.0,0.05874499332443257
Mahindra Bolero VLX CRDe,63.0,2523.0,0.02497027348394768
Honda City i DTEC VX Option,98.6,1498.0,0.06582109479305741
Chevrolet Sail Hatchback 1.2 LS,82.5,1199.0,0.06880733944954129
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
BMW X1 sDrive 20d Sportline,184.0,1995.0,0.09223057644110276
BMW X1 sDrive 20d Exclusive,177.0,1995.0,0.0887218045112782
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Audi Q7 4.2 TDI Quattro Technology,335.2,4134.0,0.08108369617803579
Maruti Ertiga VDI,88.76,1248.0,0.07112179487179487
Hyundai i20 1.2 Magna,80.0,1197.0,0.06683375104427736
Mercedes-Benz S Class 2005 2013 S 350 L,364.9,3498.0,0.10431675242995997
Renault Duster 85PS Diesel RxL,83.8,1461.0,0.05735797399041752
Mahindra Quanto C2,100.0,1493.0,0.06697923643670463
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,258.0,2993.0,0.08620113598396258
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Maruti Swift LDI Optional,74.0,1248.0,0.05929487179487179
Audi A6 2011-2015 35 TFSI Technology,177.01,1984.0,0.08921875
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,107.2,2835.0,0.03781305114638448
Jaguar XF 2.2 Litre Executive,187.7,2179.0,0.08614043139054611
Toyota Innova Crysta 2.8 ZX AT,171.5,2755.0,0.062250453720508164
Skoda Octavia Ambition 2.0 TDI AT,141.0,1968.0,0.07164634146341463
Toyota Corolla Altis VL AT,138.03,1798.0,0.0767686318131257
Maruti Omni 8 Seater BSII,35.0,796.0,0.04396984924623116
Mercedes-Benz GLC 220d 4MATIC Style,170.0,2143.0,0.07932804479701354
Volkswagen Vento 1.5 TDI Highline AT,108.5,1498.0,0.07242990654205607
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Nissan Terrano XL 85 PS,83.8,1461.0,0.05735797399041752
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
BMW 5 Series 2013-2017 530d M Sport,258.0,2993.0,0.08620113598396258
Mahindra Scorpio S4 Plus,120.0,2179.0,0.05507113354749885
Hyundai Verna 1.6 CRDi SX,126.2,1582.0,0.0797724399494311
Audi Q7 3.0 TDI Quattro Premium Plus,241.4,2967.0,0.08136164475901585
Chevrolet Aveo U-VA 1.2 LT,76.0,1150.0,0.06608695652173913
Mahindra Bolero ZLX BSIII,63.0,2523.0,0.02497027348394768
Hyundai Xcent 1.2 Kappa S,82.0,1197.0,0.06850459482038429
Toyota Innova Crysta 2.4 GX MT 8S,147.8,2393.0,0.06176347680735479
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Vitara Brezza ZDi,88.5,1248.0,0.07091346153846154
BMW 3 Series 320d Prestige,184.0,1995.0,0.09223057644110276
Hyundai EON Sportz,55.2,814.0,0.06781326781326781
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Honda Accord 2.4 MT,177.6,2354.0,0.07544604927782497
Mahindra Xylo E8,112.0,2498.0,0.04483586869495596
BMW 3 Series 320d,170.0,1995.0,0.08521303258145363
Honda City V MT,116.3,1497.0,0.07768871075484302
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Hyundai i20 Asta 1.4 CRDi,88.76,1396.0,0.06358166189111748
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Mahindra Bolero DI BSII,63.0,2523.0,0.02497027348394768
Maruti Esteem Vxi - BSIII,85.0,1298.0,0.06548536209553159
Mini Cooper 5 DOOR D,113.98,1496.0,0.07618983957219251
Audi Q3 35 TDI Quattro Premium,174.33,1968.0,0.08858231707317074
Hyundai i20 Sportz Option,80.0,1197.0,0.06683375104427736
Tata Safari Storme VX Varicor 400,154.0,2179.0,0.07067462138595686
Honda BR-V i-DTEC VX MT,98.6,1498.0,0.06582109479305741
Volkswagen Jetta 2013-2015 2.0L TDI Highline,138.03,1968.0,0.07013719512195123
Hyundai Xcent 1.2 Kappa S Option,81.86,1197.0,0.0683876357560568
Maruti Ignis 1.2 Alpha,81.8,1197.0,0.0683375104427736
BMW 5 Series 2013-2017 520d Luxury Line,190.0,1995.0,0.09523809523809523
Ford Ikon 1.3 CLXi,70.0,1299.0,0.05388760585065435
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Hyundai Verna 1.6 CRDI,126.3,1582.0,0.07983565107458912
BMW 3 Series 320d Highline,181.0,1995.0,0.09072681704260652
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,185.0,1796.0,0.10300668151447662
Chevrolet Beat Option Pack,79.4,1199.0,0.06622185154295246
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Maruti Ciaz ZDi Plus SHVS,88.5,1248.0,0.07091346153846154
Mercedes-Benz New C-Class C 250 CDI Avantgarde,201.15,2143.0,0.09386374241717219
Honda City ZX CVT,78.0,1497.0,0.052104208416833664
Toyota Fortuner 4x2 4 Speed AT,169.0,2982.0,0.05667337357478203
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Jaguar XJ 2.0L Portfolio,237.4,1999.0,0.11875937968984493
Hyundai i20 1.4 Magna ABS,90.0,1396.0,0.06446991404011461
Honda BRV i-VTEC V CVT,117.3,1497.0,0.0783567134268537
Toyota Corolla Executive (HE),125.0,1794.0,0.06967670011148272
Audi A6 2011-2015 2.0 TDI Premium Plus,174.33,1968.0,0.08858231707317074
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,100.6,2494.0,0.04033680834001604
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Volkswagen Vento IPL II Petrol Highline AT,105.0,1598.0,0.06570713391739674
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,102.0,2494.0,0.0408981555733761
Hyundai Verna CRDi SX,110.0,1493.0,0.07367716008037509
Maruti Ritz VDi,73.94,1248.0,0.05924679487179487
Audi Q7 3.0 TDI Quattro Technology,241.4,2967.0,0.08136164475901585
Hyundai i20 Asta Option 1.2,81.83,1197.0,0.06836257309941521
Maruti Vitara Brezza ZDi Plus Dual Tone,88.5,1248.0,0.07091346153846154
Honda City i VTEC S,117.3,1497.0,0.0783567134268537
Maruti Ciaz ZXi,91.1,1373.0,0.0663510560815732
Nissan Sunny XV CVT,99.6,1498.0,0.0664886515353805
Volkswagen Polo Diesel Highline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Ertiga ZDI,88.8,1248.0,0.07115384615384615
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Mercedes-Benz New C-Class C 220 CDI Elegance AT,170.0,2143.0,0.07932804479701354
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Hyundai i10 Magna Optional 1.1L,66.7,1086.0,0.061418047882136284
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
Maruti Ciaz VDI SHVS,88.5,1248.0,0.07091346153846154
Ford Ikon 1.3 Flair,70.0,1299.0,0.05388760585065435
Volkswagen Polo 1.2 MPI Highline,74.0,1199.0,0.061718098415346125
Honda Jazz 1.2 V i VTEC,88.7,1199.0,0.07397831526271893
Honda Amaze EX i-Dtech,98.6,1498.0,0.06582109479305741
Hyundai i20 Asta 1.4 CRDi,88.73,1396.0,0.06356017191977077
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Honda City V MT,116.3,1497.0,0.07768871075484302
Skoda Superb 1.8 TSI MT,160.0,1798.0,0.08898776418242492
Maruti Vitara Brezza LDi Option,88.5,1248.0,0.07091346153846154
Hyundai i20 Asta,80.0,1197.0,0.06683375104427736
Maruti Alto K10 VXI AGS,67.1,998.0,0.06723446893787574
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Mercedes-Benz SLK-Class SLK 350,306.0,3498.0,0.08747855917667238
Audi A6 2.0 TDI Design Edition,187.74,1968.0,0.09539634146341464
Ford EcoSport 1.5 TDCi Titanium,98.59,1498.0,0.06581441922563418
Volkswagen Passat Highline DSG,140.0,1968.0,0.07113821138211382
Toyota Innova Crysta 2.4 ZX MT,147.8,2393.0,0.06176347680735479
Ford Figo Diesel ZXI,68.0,1399.0,0.04860614724803431
Chevrolet Aveo 1.4,92.7,1399.0,0.06626161543959971
Maruti Ritz LXi,85.8,1197.0,0.07167919799498747
Land Rover Freelander 2 SE,147.51,2179.0,0.06769619091326295
Hyundai Grand i10 Asta,82.0,1197.0,0.06850459482038429
Ford Endeavour 3.2 Trend AT 4X4,197.2,3198.0,0.0616635397123202
Audi Q5 2008-2012 2.0 TDI,167.6,1968.0,0.08516260162601626
Hyundai Verna 1.6 VTVT,121.3,1591.0,0.07624135763670647
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,204.0,2143.0,0.09519365375641624
Mercedes-Benz M-Class ML 350 4Matic,165.0,2987.0,0.055239370605959154
Maruti Swift Dzire ZXi,85.8,1298.0,0.06610169491525424
Honda City 1.3 EXI S,90.0,1343.0,0.06701414743112435
Renault Duster 85PS Diesel RxL Optional,83.8,1461.0,0.05735797399041752
Mercedes-Benz New C-Class 220 CDI AT,170.0,2143.0,0.07932804479701354
BMW X5 xDrive 30d Design Pure Experience 5 Seater,258.0,2993.0,0.08620113598396258
Hyundai Xcent 1.2 Kappa SX Option,82.0,1197.0,0.06850459482038429
Maruti Dzire AMT ZXI Plus,81.8,1197.0,0.0683375104427736
BMW 3 Series 320d Corporate Edition,181.0,1995.0,0.09072681704260652
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Audi A4 2.0 TDI 177 Bhp Premium Plus,174.33,1968.0,0.08858231707317074
Mini Cooper S,181.0,1598.0,0.1132665832290363
Audi Q7 3.0 TDI Quattro Premium Plus,241.4,2967.0,0.08136164475901585
Chevrolet Beat Diesel LT,57.6,936.0,0.06153846153846154
Maruti Wagon R LXI BS IV,67.04,998.0,0.06717434869739479
Nissan Terrano XV Premium 110 PS,108.5,1461.0,0.07426420260095824
BMW 3 Series 320d Luxury Plus,184.0,1995.0,0.09223057644110276
Maruti Swift Dzire VXI,83.14,1197.0,0.06945697577276524
Skoda Yeti Elegance 4X2,108.5,1968.0,0.05513211382113821
Ford EcoSport 1.5 Ti VCT AT Titanium,110.4,1499.0,0.07364909939959974
Hyundai i20 1.2 Magna,80.0,1197.0,0.06683375104427736
Maruti S Cross DDiS 200 Sigma Option,88.5,1248.0,0.07091346153846154
Hyundai Verna Transform VTVT,103.2,1599.0,0.06454033771106941
BMW 3 Series 320d Luxury Line,184.0,1995.0,0.09223057644110276
Hyundai Grand i10 1.2 CRDi Magna,73.97,1186.0,0.062369308600337264
Honda City i-VTEC V,117.3,1497.0,0.0783567134268537
Maruti Swift 1.3 VXi,98.6,1497.0,0.06586506346025384
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Maruti Baleno Zeta 1.3,74.0,1248.0,0.05929487179487179
Tata Safari Storme 2012-2015 LX,138.1,2179.0,0.06337769619091325
Hyundai Accent GLS,94.0,1495.0,0.06287625418060201
Maruti Swift LDI SP Limited Edition,74.0,1248.0,0.05929487179487179
Tata Nano XTA,37.48,624.0,0.06006410256410256
Maruti Ertiga VDI,88.5,1248.0,0.07091346153846154
Maruti Celerio VXI AMT,67.04,998.0,0.06717434869739479
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Volkswagen Jetta 2007-2011 1.9 Highline TDI,105.0,1896.0,0.055379746835443035
Mini Cooper 5 DOOR D,113.98,1496.0,0.07618983957219251
Tata Indica V2 DLS,53.5,1396.0,0.03832378223495702
Land Rover Range Rover 3.0 D,98.6,1497.0,0.06586506346025384
Honda City i-VTEC CVT VX,117.3,1497.0,0.0783567134268537
Jaguar XF 2.2 Litre Luxury,187.7,2179.0,0.08614043139054611
Mercedes-Benz E-Class 2015-2017 E250 Edition E,204.0,2143.0,0.09519365375641624
Chevrolet Cruze LTZ,147.9,1991.0,0.07428427925665496
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Mercedes-Benz New C-Class C 200 CGI Avantgarde,186.0,1796.0,0.10356347438752785
Honda Jazz VX,88.7,1199.0,0.07397831526271893
Toyota Etios G,88.73,1496.0,0.05931149732620321
Maruti Alto LXi BSIII,46.3,796.0,0.05816582914572864
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
Maruti A-Star Vxi,66.1,998.0,0.06623246492985971
Tata Nano Lx BSIV,37.48,624.0,0.06006410256410256
Ford Figo Titanium Diesel,99.0,1498.0,0.06608811748998665
Fiat Linea Emotion,90.0,1368.0,0.06578947368421052
Ford Figo Aspire 1.2 Ti-VCT Trend,86.8,1196.0,0.0725752508361204
Maruti Baleno LXI,94.0,1590.0,0.05911949685534591
BMW 3 Series 320d Luxury Line,184.0,1995.0,0.09223057644110276
Chevrolet Cruze LTZ,163.7,1998.0,0.08193193193193192
Mahindra Scorpio 2.6 DX,116.6,2609.0,0.04469145266385588
Tata Indica V2 eLS,69.0,1396.0,0.0494269340974212
Chevrolet Cruze LTZ AT,147.9,1991.0,0.07428427925665496
Toyota Innova 2.5 V Diesel 8-seater,102.0,2494.0,0.0408981555733761
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,167.62,2143.0,0.07821745216985534
Maruti Ritz VXi,85.8,1197.0,0.07167919799498747
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,102.0,2494.0,0.0408981555733761
Toyota Fortuner 4x4 MT,168.5,2982.0,0.05650570087189805
