Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Power_to_Weight_Ratio
692,Hyundai i10 Sportz,Mumbai,2011,35000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.75,0.06591478696741855
695,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,Diesel,Manual,First,22.77,1498.0,98.59,5.0,6.6,0.06581441922563418
710,Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,Diesel,Manual,First,20.46,1461.0,83.8,5.0,7.5,0.05735797399041752
714,Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,8.5,0.0683375104427736
716,Maruti Alto 800 LXI,Kochi,2017,54250,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.51,0.059422110552763814
720,Chevrolet Beat Diesel LT,Bangalore,2012,40700,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.65,0.06153846153846154
721,Maruti Wagon R LXI BS IV,Kochi,2015,43828,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.52,0.06717434869739479
724,Maruti Swift Dzire VXI,Mumbai,2015,19000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,5.25,0.06945697577276524
731,Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.9,0.062369308600337264
734,Maruti Swift VDI BSIV,Kolkata,2012,52241,Diesel,Manual,First,25.2,1248.0,74.0,5.0,2.9,0.05929487179487179
735,Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,Diesel,Manual,First,27.39,1248.0,74.0,5.0,7.83,0.05929487179487179
738,Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6.25,0.05929487179487179
742,Maruti Celerio VXI AMT,Delhi,2014,35214,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,3.2,0.06717434869739479
743,Maruti Swift VDI BSIV,Delhi,2015,63000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.9,0.05929487179487179
746,Mini Cooper 5 DOOR D,Hyderabad,2014,60000,Diesel,Automatic,Second,20.7,1496.0,113.98,5.0,23.5,0.07618983957219251
759,Maruti Swift VXI BSIV,Coimbatore,2016,37806,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.2,0.0683375104427736
762,Ford Figo Titanium Diesel,Kolkata,2015,72035,Diesel,Manual,First,25.5,1498.0,99.0,5.0,2.5,0.06608811748998665
769,Tata Indica V2 eLS,Hyderabad,2016,73000,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.2,0.0494269340974212
777,Hyundai Verna 1.6 SX,Bangalore,2012,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25,0.07984829329962073
782,Maruti Celerio VXI AT,Hyderabad,2014,44600,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.55,0.06717434869739479
791,Maruti Wagon R VXI,Coimbatore,2015,72599,Petrol,Manual,First,22.5,998.0,67.04,5.0,4.32,0.06717434869739479
793,Hyundai Verna 1.6 SX,Hyderabad,2011,98000,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,5.2,0.07984829329962073
797,Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,9.75,0.07091346153846154
799,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.1,0.06163469557964971
804,Maruti Swift Dzire VDI,Pune,2013,88000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.75,0.05929487179487179
809,Honda Amaze VX Diesel,Hyderabad,2018,12000,Diesel,Manual,First,27.4,1498.0,98.6,5.0,8.5,0.06582109479305741
813,Maruti Alto K10 LXI,Pune,2014,49000,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.3,0.06723446893787574
815,Hyundai i10 Sportz,Kochi,2016,21456,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.55,0.06591478696741855
819,BMW 3 Series 320d M Sport,Mumbai,2016,38000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,23.99,0.09523809523809523
823,Maruti Wagon R LXI BS IV,Kolkata,2014,40000,Petrol,Manual,First,20.51,998.0,67.04,5.0,2.49,0.06717434869739479
824,Renault KWID RXT,Jaipur,2016,4152,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.15,0.06670838548185232
825,Volkswagen Ameo 1.5 TDI Highline,Mumbai,2017,51000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,6.45,0.07251001335113486
826,Volkswagen Polo Diesel Comfortline 1.2L,Ahmedabad,2013,55000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.25,0.06163469557964971
827,Maruti Alto 800 LXI,Hyderabad,2014,58500,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75,0.059422110552763814
831,Hyundai i20 1.4 Asta,Chennai,2017,12000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.3,0.06356017191977077
832,Maruti Wagon R LXI Optional,Kolkata,2014,25000,Petrol,Manual,First,20.51,998.0,67.04,5.0,2.75,0.06717434869739479
833,Hyundai i20 1.4 Asta Option,Bangalore,2017,43000,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,8.2,0.06356017191977077
837,Hyundai Grand i10 CRDi Magna,Kochi,2016,52625,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.58,0.0625
843,Maruti Celerio VXI AT,Hyderabad,2014,33450,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.4,0.06717434869739479
844,Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,6.25,0.06483103879849812
851,Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,5.7,0.07983565107458912
857,Hyundai Verna 1.6 SX CRDi (O),Coimbatore,2015,72996,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7.11,0.07984829329962073
863,Volkswagen Vento 1.5 TDI Comfortline,Jaipur,2014,72000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,4.75,0.06889185580774367
869,Hyundai Xcent 1.2 CRDi S,Jaipur,2018,25302,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5.9,0.062369308600337264
871,Hyundai i10 Sportz,Bangalore,2010,69000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.9,0.06591478696741855
876,Honda City i DTEC VX,Jaipur,2014,71649,Diesel,Manual,First,25.1,1498.0,98.6,5.0,6.75,0.06582109479305741
877,Honda City i DTEC VX,Kochi,2015,80606,Diesel,Manual,First,25.1,1498.0,98.6,5.0,6.96,0.06582109479305741
878,Renault KWID 1.0 RXT Optional,Jaipur,2017,63262,Petrol,Manual,First,21.7,999.0,67.0,5.0,3.25,0.06706706706706707
879,Maruti Swift DDiS ZDI Plus,Hyderabad,2018,5456,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.65,0.05929487179487179
880,Maruti Celerio VXI Optional AMT,Pune,2017,7500,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.0,0.06717434869739479
882,Hyundai i10 Magna,Jaipur,2010,66770,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.6,0.06591478696741855
884,Maruti Dzire VXI,Kolkata,2011,46687,Petrol,Manual,First,22.0,1197.0,81.8,5.0,2.7,0.0683375104427736
888,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2013,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.25,0.05804243668720054
890,Maruti Swift Dzire ZDI,Bangalore,2014,25789,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,6.85,0.05929487179487179
891,Honda Amaze S i-Dtech,Delhi,2015,48000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.5,0.06582109479305741
892,Maruti Swift ZDI,Delhi,2012,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,3.55,0.05929487179487179
897,Datsun redi-GO T Option,Bangalore,2016,20487,Petrol,Manual,First,22.7,799.0,53.64,5.0,2.66,0.06713391739674593
900,Honda City i DTec V,Coimbatore,2016,60805,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8.07,0.06582109479305741
907,Maruti Ritz VDi,Hyderabad,2010,79324,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.3,0.059214743589743594
909,Maruti Swift ZDi,Coimbatore,2014,59923,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.46,0.05929487179487179
910,Hyundai EON Sportz,Jaipur,2017,23360,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.75,0.06781326781326781
920,Tata Indigo eCS eLX BS IV,Delhi,2015,150000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.5,0.04943409742120344
922,Maruti Celerio VXI,Bangalore,2015,74000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.15,0.06717434869739479
929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.0,0.06581441922563418
931,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.25,0.0663510560815732
942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6.5,0.05929487179487179
943,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.5,0.07091346153846154
945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,Diesel,Manual,First,22.7,1582.0,126.24,5.0,8.44,0.07979772439949431
950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.8,0.05929487179487179
953,Maruti Baleno Delta 1.2,Pune,2016,14930,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.85,0.06942355889724311
954,Honda Jazz VX Diesel,Mumbai,2016,38000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.21,0.06582109479305741
956,Hyundai i20 Sportz Diesel,Delhi,2012,71000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.7,0.06446991404011461
960,Maruti Alto 800 VXI,Kolkata,2016,26000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.6,0.059422110552763814
969,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,7.25,0.06910547396528705
970,Maruti Ritz VDi,Hyderabad,2012,96000,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.6,0.059214743589743594
974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,4.8,0.06163469557964971
977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.4,0.06153846153846154
979,Maruti Wagon R VXI BS IV,Pune,2014,51000,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,0.06717434869739479
982,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037,Diesel,Manual,Second,22.77,1498.0,98.59,5.0,7.0,0.06581441922563418
984,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,17.5,0.09523809523809523
985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.1,0.06723446893787574
990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,Diesel,Manual,First,27.3,1498.0,98.6,5.0,5.85,0.06582109479305741
991,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.9,0.07091346153846154
992,Maruti Swift VXI BSIV,Mumbai,2016,9107,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.15,0.0683375104427736
997,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,8.08,0.05929487179487179
1001,Renault KWID RXT Optional,Hyderabad,2018,1900,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.45,0.06670838548185232
1006,Tata Indigo CS eVX,Jaipur,2016,65000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.8,0.04943409742120344
1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.2,0.06356017191977077
1009,Maruti Swift ZDi,Hyderabad,2014,81000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6.1,0.05929487179487179
1010,Ford Ecosport Signature Edition Diesel,Coimbatore,2019,23154,Diesel,Manual,First,23.0,1498.0,98.96,5.0,11.65,0.06606141522029373
1015,Hyundai Verna 1.6 SX,Ahmedabad,2014,63003,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.75,0.07984829329962073
1017,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658,Diesel,Manual,First,20.64,1498.0,108.5,5.0,5.39,0.07242990654205607
1018,Maruti Swift Dzire VDI Optional,Kochi,2019,18592,Diesel,Manual,First,26.59,1248.0,74.0,5.0,8.51,0.05929487179487179
1020,Maruti Swift VDI,Kolkata,2012,82000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,2.5,0.05929487179487179
1021,Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.75,0.06163469557964971
1023,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.5,0.06446991404011461
1025,Chevrolet Beat Diesel,Kochi,2014,52398,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.47,0.06153846153846154
1032,Renault Captur 1.5 Diesel Platine Mono,Kochi,2019,3102,Diesel,Manual,First,20.37,1461.0,108.45,5.0,14.01,0.0742299794661191
1033,Hyundai Xcent 1.1 CRDi S,Coimbatore,2016,14656,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6.99,0.06339285714285714
1042,Hyundai Xcent 1.1 CRDi S,Chennai,2016,80000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.5,0.06339285714285714
1048,Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,4.9,0.06581441922563418
1051,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.8,0.06163469557964971
1053,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.2,0.05997329773030708
1055,Maruti Swift Dzire LDI,Delhi,2014,68462,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.15,0.05929487179487179
1056,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,74611,Diesel,Manual,First,25.1,1248.0,88.5,5.0,7.94,0.07091346153846154
1060,Chevrolet Beat Diesel LT,Chennai,2011,109500,Diesel,Manual,Third,25.44,936.0,57.6,5.0,1.5,0.06153846153846154
1064,Hyundai i10 Sportz,Kolkata,2009,43002,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.92,0.06591478696741855
1069,Maruti Swift Dzire VDI,Kolkata,2014,45000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,3.85,0.05929487179487179
1070,Hyundai i20 Asta 1.4 CRDi (Diesel),Kochi,2010,93401,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.48,0.06446991404011461
1071,Ford Figo 2015-2019 1.5D Trend MT,Hyderabad,2017,95802,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,4.55,0.06608811748998665
1077,Maruti Vitara Brezza ZDi Plus,Kochi,2019,34688,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.49,0.07091346153846154
1079,Maruti Swift ZDi,Pune,2016,58000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.55,0.05929487179487179
1083,Toyota Corolla Altis D-4D J,Kolkata,2015,45000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,7.35,0.06392961876832845
1086,Hyundai i10 Magna 1.2,Kochi,2013,46821,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.42,0.06591478696741855
1092,Maruti Alto K10 VXI AGS,Pune,2015,73204,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.3,0.06723446893787574
1094,Maruti Vitara Brezza VDi,Kolkata,2017,35000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,6.5,0.07091346153846154
1095,Hyundai EON D Lite Plus,Hyderabad,2013,17729,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.65,0.06781326781326781
1097,Hyundai Verna CRDi 1.6 SX Option,Kochi,2014,89614,Diesel,Manual,First,22.0,1582.0,126.2,5.0,6.01,0.0797724399494311
1108,Maruti Alto 800 2016-2019 LXI,Mumbai,2016,24000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.8,0.059422110552763814
1110,Tata Tiago 1.2 Revotron XZ,Coimbatore,2018,9565,Petrol,Manual,First,23.84,1199.0,84.0,5.0,5.88,0.07005838198498748
1112,Hyundai EON Era,Jaipur,2014,18000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,0.06781326781326781
1114,Hyundai i20 Magna 1.4 CRDi,Hyderabad,2016,33016,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.85,0.06356017191977077
1115,Toyota Etios VD,Chennai,2012,48000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,5.25,0.04915689149560117
1116,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,72022,Diesel,Manual,First,21.43,1364.0,87.2,5.0,9.23,0.06392961876832845
1117,Mini Cooper 5 DOOR D,Ahmedabad,2014,34000,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,22.0,0.07618983957219251
1118,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,69000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.19,0.05927903871829105
1125,Maruti Swift Dzire VDI,Kolkata,2014,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.89,0.05929487179487179
1126,Honda City i DTec VX,Coimbatore,2018,45555,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.73,0.06582109479305741
1130,Hyundai Grand i10 CRDi Magna,Kochi,2016,57738,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.04,0.0625
1131,Maruti Ciaz VDi Plus SHVS,Jaipur,2017,38282,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.5,0.07091346153846154
1133,Fiat Avventura MULTIJET Emotion,Mumbai,2015,32000,Diesel,Manual,First,20.5,1248.0,91.72,5.0,5.65,0.07349358974358974
1147,Maruti Vitara Brezza ZDi,Coimbatore,2018,64456,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.46,0.07091346153846154
1148,Fiat Avventura MULTIJET Emotion,Pune,2014,52782,Diesel,Manual,First,20.5,1248.0,91.72,5.0,4.85,0.07349358974358974
1158,Maruti SX4 ZDI,Chennai,2011,80000,Diesel,Manual,Third,21.5,1248.0,88.8,5.0,3.5,0.07115384615384615
1160,Maruti Baleno Delta 1.2,Delhi,2016,50003,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.45,0.06942355889724311
1161,Tata Tigor 1.2 Revotron XTA,Ahmedabad,2018,1000,Petrol,Automatic,First,20.3,1199.0,84.0,5.0,6.85,0.07005838198498748
1162,Maruti Swift Dzire AMT ZDI,Jaipur,2016,54897,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,7.3,0.05929487179487179
1164,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.25,0.07384230287859825
1168,Maruti Celerio VXI AT,Hyderabad,2016,21600,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.65,0.06717434869739479
1172,Maruti Swift ZDi,Hyderabad,2015,58000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95,0.05929487179487179
1180,Honda City i DTEC S,Ahmedabad,2014,66000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.7,0.06582109479305741
1182,Renault KWID RXT,Chennai,2016,45000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.6,0.06670838548185232
1186,Maruti Swift VDI BSIV,Jaipur,2016,41460,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.9,0.05929487179487179
1188,Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.9,0.0797724399494311
1191,Toyota Etios GD SP,Coimbatore,2016,53702,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.55,0.04914956011730206
1192,Volvo S60 D4 Momentum,Hyderabad,2015,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,25.0,0.09649568308786186
1195,BMW 3 Series 320d Luxury Line,Chennai,2012,65000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14.0,0.09523809523809523
1196,Maruti Alto 800 VXI,Pune,2014,32000,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.1,0.059422110552763814
1202,Maruti Alto 800 LXI,Kolkata,2013,56840,Petrol,Manual,First,22.74,796.0,47.3,5.0,1.55,0.059422110552763814
1203,Volkswagen Vento Diesel Highline,Coimbatore,2013,62746,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,5.9,0.06483103879849812
1211,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Hyderabad,2017,3600,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,12.25,0.07242990654205607
1223,Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.4,0.06483103879849812
1230,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000,Diesel,Manual,First,21.43,1364.0,86.79,5.0,6.5,0.06362903225806452
1232,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.0,0.06339285714285714
1234,Hyundai i10 Sportz,Pune,2009,62500,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.1,0.06591478696741855
1238,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.65,0.06361031518624642
1240,Maruti Ritz VDi,Pune,2013,20248,Diesel,Manual,First,21.1,1248.0,73.9,5.0,4.35,0.059214743589743594
1247,Maruti Swift VDI,Kochi,2017,34613,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.24,0.05929487179487179
1250,Hyundai i10 Sportz,Kochi,2015,16900,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.87,0.06591478696741855
1251,Hyundai i10 Sportz,Delhi,2013,62334,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.75,0.06591478696741855
1252,Maruti Baleno Sigma 1.2,Kochi,2018,23714,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.57,0.06942355889724311
1255,Maruti Swift ZDi,Hyderabad,2016,55746,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.95,0.05929487179487179
1256,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5.5,0.0683876357560568
1261,Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950,Diesel,Manual,First,21.27,1396.0,88.76,5.0,6.45,0.06358166189111748
1266,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.4,0.06723446893787574
1267,Tata Indigo eCS LX BSIV,Chennai,2011,124000,Diesel,Manual,First,23.03,1396.0,69.0,5.0,2.3,0.0494269340974212
1281,Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.99,0.0625
1283,Hyundai i10 Sportz 1.2,Kolkata,2009,40000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.7,0.06591478696741855
1286,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.85,0.06163469557964971
1289,Honda City i DTEC VX,Jaipur,2015,66339,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.9,0.06582109479305741
1297,Fiat Linea Emotion (Diesel),Kolkata,2010,145000,Diesel,Manual,First,20.4,1248.0,91.7,5.0,2.6,0.0734775641025641
1301,Maruti Swift LDI,Mumbai,2015,14000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.25,0.05929487179487179
1303,BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,24.68,0.09523809523809523
1311,Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.49,0.0625
1312,Maruti Swift VDI BSIV,Delhi,2014,57319,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.25,0.05929487179487179
1313,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Diesel,Manual,Second,24.0,1396.0,88.76,5.0,1.9,0.06358166189111748
1320,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.95,0.09523809523809523
1324,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,Petrol,Manual,First,20.89,1197.0,81.8,5.0,6.06,0.0683375104427736
1326,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.75,0.05997329773030708
1331,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,4.83,0.06356017191977077
1333,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Diesel,Manual,Second,21.27,1396.0,88.76,5.0,4.5,0.06358166189111748
1339,Honda City i DTec E,Coimbatore,2016,24337,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8.18,0.06582109479305741
1341,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.1,0.07091346153846154
1342,Maruti Swift Dzire VDI Optional,Pune,2016,23000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.05,0.05929487179487179
1351,Maruti Ciaz VXi Plus,Kochi,2015,44620,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.93,0.0663510560815732
1359,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.15,0.059422110552763814
1361,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.6,0.059422110552763814
1362,Maruti Alto K10 VXI,Kolkata,2018,2100,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.6,0.06723446893787574
1369,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.5,0.0797724399494311
1371,Hyundai Verna 1.6 SX,Jaipur,2012,65900,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.75,0.07984829329962073
1373,Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Petrol,Manual,Second,20.51,998.0,67.04,5.0,2.85,0.06717434869739479
